"date","exchange_rate_usd"
"1988-01-08","2.0443"
"1988-01-15","2.0313"
"1988-01-22","2.0205"
"1988-01-29","2.0182"
"1988-02-05","2.016"
"1988-02-12","2.0173"
"1988-02-19","2.0189"
"1988-02-26","2.013"
"1988-03-04","2.0154"
"1988-03-11","2.0131"
"1988-03-18","2.0184"
"1988-03-25","2.0132"
"1988-03-31","2.0045"
"1988-04-08","2.003"
"1988-04-15","2.0019"
"1988-04-22","2.0037"
"1988-04-29","2.0016"
"1988-05-06","2.0039"
"1988-05-13","2.0052"
"1988-05-20","2.0128"
"1988-05-27","2.0168"
"1988-06-03","2.0217"
"1988-06-10","2.018"
"1988-06-17","2.0246"
"1988-06-24","2.0346"
"1988-07-01","2.0483"
"1988-07-08","2.0443"
"1988-07-15","2.0503"
"1988-07-22","2.0384"
"1988-07-29","2.0378"
"1988-08-05","2.0472"
"1988-08-12","2.0397"
"1988-08-19","2.0374"
"1988-08-26","2.0329"
"1988-09-02","2.0429"
"1988-09-09","2.0375"
"1988-09-16","2.0433"
"1988-09-23","2.0406"
"1988-09-30","2.0408"
"1988-10-07","2.0389"
"1988-10-14","2.024"
"1988-10-21","2.0056"
"1988-10-28","1.9998"
"1988-11-04","1.9838"
"1988-11-11","1.9693"
"1988-11-18","1.9487"
"1988-11-25","1.9402"
"1988-12-02","1.9491"
"1988-12-09","1.9418"
"1988-12-16","1.9458"
"1988-12-23","1.9435"
"1988-12-30","1.9462"
"1989-01-06","1.9409"
"1989-01-13","1.941"
"1989-01-20","1.9418"
"1989-01-27","1.9342"
"1989-02-03","1.929"
"1989-02-10","1.9277"
"1989-02-17","1.9228"
"1989-02-24","1.9257"
"1989-03-03","1.9331"
"1989-03-10","1.94"
"1989-03-17","1.938"
"1989-03-23","1.9407"
"1989-03-31","1.9589"
"1989-04-07","1.9479"
"1989-04-14","1.9516"
"1989-04-21","1.9411"
"1989-04-28","1.9485"
"1989-05-05","1.9513"
"1989-05-12","1.9548"
"1989-05-18","1.9663"
"1989-05-26","1.9512"
"1989-06-02","1.9512"
"1989-06-09","1.9516"
"1989-06-16","1.9608"
"1989-06-23","1.9527"
"1989-06-30","1.966"
"1989-07-07","1.9608"
"1989-07-14","1.9568"
"1989-07-21","1.9593"
"1989-07-28","1.9569"
"1989-08-04","1.9498"
"1989-08-11","1.9515"
"1989-08-18","1.9616"
"1989-08-25","1.9683"
"1989-09-01","1.9687"
"1989-09-08","1.9787"
"1989-09-15","1.9804"
"1989-09-22","1.9802"
"1989-09-29","1.9603"
"1989-10-06","1.9664"
"1989-10-13","1.9693"
"1989-10-20","1.9567"
"1989-10-27","1.961"
"1989-11-03","1.958"
"1989-11-10","1.9587"
"1989-11-17","1.9601"
"1989-11-24","1.9582"
"1989-12-01","1.9468"
"1989-12-08","1.9318"
"1989-12-15","1.917"
"1989-12-22","1.9026"
"1989-12-29","1.8944"
"1990-01-05","1.8983"
"1990-01-12","1.895"
"1990-01-19","1.8861"
"1990-01-26","1.8773"
"1990-02-02","1.8675"
"1990-02-09","1.861"
"1990-02-16","1.8663"
"1990-02-23","1.8638"
"1990-03-02","1.8764"
"1990-03-09","1.8737"
"1990-03-16","1.8731"
"1990-03-23","1.8834"
"1990-03-30","1.8843"
"1990-04-06","1.8749"
"1990-04-12","1.878"
"1990-04-20","1.8767"
"1990-04-27","1.8763"
"1990-05-04","1.8765"
"1990-05-11","1.8581"
"1990-05-18","1.8545"
"1990-05-25","1.8477"
"1990-06-01","1.8525"
"1990-06-08","1.8488"
"1990-06-15","1.8484"
"1990-06-22","1.8413"
"1990-06-29","1.8396"
"1990-07-06","1.8299"
"1990-07-13","1.8133"
"1990-07-20","1.8151"
"1990-07-27","1.8207"
"1990-08-03","1.8088"
"1990-08-10","1.8038"
"1990-08-17","1.7926"
"1990-08-24","1.7765"
"1990-08-31","1.7655"
"1990-09-07","1.7635"
"1990-09-14","1.7719"
"1990-09-21","1.7661"
"1990-09-28","1.7632"
"1990-10-05","1.748"
"1990-10-12","1.7271"
"1990-10-19","1.7065"
"1990-10-26","1.718"
"1990-11-02","1.7058"
"1990-11-09","1.71"
"1990-11-16","1.7099"
"1990-11-30","1.7185"
"1990-12-07","1.7161"
"1990-12-14","1.7101"
"1990-12-21","1.7428"
"1990-12-28","1.741"
"1991-01-04","1.7448"
"1991-01-11","1.759"
"1991-01-18","1.7456"
"1991-01-25","1.7273"
"1991-02-01","1.7295"
"1991-02-08","1.7155"
"1991-02-14","1.7061"
"1991-02-22","1.7172"
"1991-03-01","1.7315"
"1991-03-08","1.7438"
"1991-03-15","1.753"
"1991-03-22","1.7664"
"1991-03-28","1.7931"
"1991-04-05","1.7586"
"1991-04-12","1.756"
"1991-04-19","1.7765"
"1991-04-26","1.772"
"1991-05-03","1.7641"
"1991-05-10","1.7665"
"1991-05-17","1.7683"
"1991-05-24","1.769"
"1991-05-31","1.7649"
"1991-06-07","1.7755"
"1991-06-14","1.7882"
"1991-06-21","1.7805"
"1991-06-28","1.7655"
"1991-07-05","1.7679"
"1991-07-12","1.7639"
"1991-07-19","1.7503"
"1991-07-26","1.7526"
"1991-08-02","1.7423"
"1991-08-08","1.72"
"1991-08-16","1.7252"
"1991-08-23","1.7239"
"1991-08-30","1.7195"
"1991-09-06","1.7171"
"1991-09-13","1.7017"
"1991-09-20","1.696"
"1991-09-27","1.6948"
"1991-10-04","1.6875"
"1991-10-11","1.694"
"1991-10-18","1.6925"
"1991-10-25","1.694"
"1991-11-01","1.6879"
"1991-11-08","1.6798"
"1991-11-15","1.6756"
"1991-11-22","1.6639"
"1991-11-29","1.6643"
"1991-12-06","1.6562"
"1991-12-13","1.6526"
"1991-12-20","1.6428"
"1991-12-27","1.6283"
"1992-01-03","1.6294"
"1992-01-10","1.6335"
"1992-01-17","1.6491"
"1992-01-24","1.6377"
"1992-01-31","1.6353"
"1992-02-07","1.6266"
"1992-02-14","1.6379"
"1992-02-21","1.6441"
"1992-02-28","1.6438"
"1992-03-06","1.6553"
"1992-03-13","1.6804"
"1992-03-20","1.665"
"1992-03-27","1.6642"
"1992-04-03","1.6575"
"1992-04-10","1.6483"
"1992-04-16","1.6575"
"1992-04-24","1.6577"
"1992-04-30","1.6553"
"1992-05-08","1.6503"
"1992-05-15","1.6393"
"1992-05-22","1.632"
"1992-05-29","1.634"
"1992-06-05","1.6275"
"1992-06-12","1.6225"
"1992-06-19","1.6228"
"1992-06-26","1.6194"
"1992-07-03","1.6166"
"1992-07-10","1.6159"
"1992-07-17","1.6106"
"1992-07-24","1.6151"
"1992-07-31","1.6126"
"1992-08-07","1.6111"
"1992-08-14","1.6096"
"1992-08-21","1.6092"
"1992-08-28","1.5996"
"1992-09-04","1.5968"
"1992-09-11","1.5966"
"1992-09-18","1.6025"
"1992-09-25","1.602"
"1992-10-02","1.5916"
"1992-10-09","1.6052"
"1992-10-16","1.6068"
"1992-10-23","1.6136"
"1992-10-30","1.6187"
"1992-11-06","1.6295"
"1992-11-13","1.6343"
"1992-11-20","1.634"
"1992-11-27","1.6348"
"1992-12-04","1.6413"
"1992-12-11","1.6384"
"1992-12-18","1.6392"
"1992-12-24","1.6389"
"1992-12-31","1.6449"
"1993-01-08","1.6625"
"1993-01-15","1.6586"
"1993-01-22","1.6538"
"1993-01-29","1.6423"
"1993-02-05","1.653"
"1993-02-12","1.6496"
"1993-02-19","1.6457"
"1993-02-26","1.6451"
"1993-03-05","1.6435"
"1993-03-12","1.6469"
"1993-03-19","1.6426"
"1993-03-26","1.6453"
"1993-04-02","1.634"
"1993-04-08","1.6265"
"1993-04-16","1.6286"
"1993-04-23","1.6175"
"1993-04-30","1.6151"
"1993-05-07","1.6109"
"1993-05-14","1.6177"
"1993-05-21","1.6151"
"1993-05-28","1.6082"
"1993-06-04","1.6044"
"1993-06-11","1.6083"
"1993-06-18","1.6169"
"1993-06-25","1.6273"
"1993-07-02","1.624"
"1993-07-09","1.6233"
"1993-07-16","1.6215"
"1993-07-23","1.6176"
"1993-07-30","1.6179"
"1993-08-06","1.6139"
"1993-08-13","1.6089"
"1993-08-20","1.612"
"1993-08-27","1.6067"
"1993-09-03","1.6056"
"1993-09-10","1.6"
"1993-09-17","1.5949"
"1993-09-24","1.5945"
"1993-10-01","1.585"
"1993-10-08","1.5662"
"1993-10-15","1.5695"
"1993-10-22","1.5718"
"1993-10-29","1.5785"
"1993-11-05","1.5928"
"1993-11-12","1.5943"
"1993-11-19","1.5998"
"1993-11-26","1.5992"
"1993-12-03","1.6012"
"1993-12-10","1.5984"
"1993-12-17","1.5942"
"1993-12-24","1.5944"
"1993-12-31","1.608"
"1994-01-07","1.5968"
"1994-01-14","1.6066"
"1994-01-21","1.6057"
"1994-01-28","1.5943"
"1994-02-04","1.5876"
"1994-02-09","1.588"
"1994-02-18","1.588"
"1994-02-25","1.5858"
"1994-03-04","1.5829"
"1994-03-11","1.5841"
"1994-03-18","1.5835"
"1994-03-25","1.5811"
"1994-03-31","1.5692"
"1994-04-08","1.5707"
"1994-04-15","1.5618"
"1994-04-22","1.5593"
"1994-04-29","1.5549"
"1994-05-06","1.5568"
"1994-05-13","1.5533"
"1994-05-20","1.5401"
"1994-05-27","1.5372"
"1994-06-03","1.5358"
"1994-06-10","1.5347"
"1994-06-17","1.5327"
"1994-06-24","1.5272"
"1994-07-01","1.5236"
"1994-07-08","1.5208"
"1994-07-15","1.5143"
"1994-07-22","1.5118"
"1994-07-29","1.5132"
"1994-08-05","1.5086"
"1994-08-12","1.5058"
"1994-08-19","1.5032"
"1994-08-26","1.4996"
"1994-09-02","1.4997"
"1994-09-09","1.4992"
"1994-09-16","1.4862"
"1994-09-23","1.4768"
"1994-09-30","1.4838"
"1994-10-07","1.4823"
"1994-10-14","1.4777"
"1994-10-21","1.4728"
"1994-10-28","1.4713"
"1994-11-04","1.4689"
"1994-11-11","1.4705"
"1994-11-18","1.4718"
"1994-11-25","1.4644"
"1994-12-02","1.4658"
"1994-12-09","1.4705"
"1994-12-16","1.4659"
"1994-12-23","1.4633"
"1994-12-30","1.4607"
"1995-01-06","1.4527"
"1995-01-13","1.4635"
"1995-01-20","1.4493"
"1995-01-27","1.4514"
"1995-02-03","1.4531"
"1995-02-10","1.4525"
"1995-02-17","1.4513"
"1995-02-24","1.4516"
"1995-03-02","1.4497"
"1995-03-10","1.417"
"1995-03-17","1.4118"
"1995-03-24","1.4175"
"1995-03-31","1.4191"
"1995-04-07","1.4028"
"1995-04-13","1.3975"
"1995-04-21","1.399"
"1995-04-28","1.3923"
"1995-05-05","1.3899"
"1995-05-12","1.4097"
"1995-05-19","1.3936"
"1995-05-26","1.3901"
"1995-06-02","1.3905"
"1995-06-09","1.3918"
"1995-06-16","1.3962"
"1995-06-23","1.3978"
"1995-06-30","1.3965"
"1995-07-07","1.3985"
"1995-07-14","1.3985"
"1995-07-21","1.401"
"1995-07-28","1.3942"
"1995-08-04","1.3987"
"1995-08-11","1.3982"
"1995-08-18","1.4273"
"1995-08-25","1.4248"
"1995-09-01","1.4226"
"1995-09-08","1.4258"
"1995-09-15","1.4354"
"1995-09-22","1.4371"
"1995-09-29","1.4205"
"1995-10-06","1.4295"
"1995-10-13","1.426"
"1995-10-20","1.4233"
"1995-10-27","1.4142"
"1995-11-03","1.4173"
"1995-11-10","1.4123"
"1995-11-17","1.412"
"1995-11-24","1.4118"
"1995-12-01","1.4123"
"1995-12-08","1.4129"
"1995-12-15","1.4161"
"1995-12-22","1.4151"
"1995-12-29","1.4143"
"1996-01-05","1.4264"
"1996-01-12","1.4243"
"1996-01-19","1.4224"
"1996-01-26","1.419"
"1996-02-02","1.4186"
"1996-02-09","1.4167"
"1996-02-16","1.4129"
"1996-02-23","1.4074"
"1996-03-01","1.4131"
"1996-03-08","1.4092"
"1996-03-15","1.4079"
"1996-03-22","1.4107"
"1996-03-29","1.408"
"1996-04-04","1.405"
"1996-04-12","1.409"
"1996-04-19","1.4081"
"1996-04-26","1.408"
"1996-05-03","1.4056"
"1996-05-10","1.4045"
"1996-05-17","1.408"
"1996-05-24","1.4098"
"1996-05-30","1.4097"
"1996-06-07","1.4087"
"1996-06-14","1.4082"
"1996-06-21","1.4088"
"1996-06-28","1.4099"
"1996-07-05","1.4135"
"1996-07-12","1.4167"
"1996-07-19","1.4186"
"1996-07-26","1.416"
"1996-08-02","1.4145"
"1996-08-08","1.4171"
"1996-08-16","1.4185"
"1996-08-23","1.4108"
"1996-08-30","1.4073"
"1996-09-06","1.4059"
"1996-09-13","1.4106"
"1996-09-20","1.4084"
"1996-09-27","1.408"
"1996-10-04","1.4097"
"1996-10-11","1.4083"
"1996-10-18","1.4145"
"1996-10-25","1.4161"
"1996-11-01","1.4088"
"1996-11-08","1.4024"
"1996-11-15","1.4003"
"1996-11-22","1.4006"
"1996-11-29","1.4025"
"1996-12-06","1.3999"
"1996-12-13","1.3993"
"1996-12-20","1.3996"
"1996-12-27","1.3995"
"1997-01-03","1.3998"
"1997-01-10","1.4056"
"1997-01-17","1.4052"
"1997-01-24","1.4082"
"1997-01-31","1.4085"
"1997-02-06","1.4125"
"1997-02-14","1.4182"
"1997-02-21","1.4239"
"1997-02-28","1.4248"
"1997-03-07","1.4312"
"1997-03-14","1.4353"
"1997-03-21","1.4462"
"1997-03-27","1.4477"
"1997-04-04","1.4373"
"1997-04-11","1.4373"
"1997-04-17","1.4415"
"1997-04-25","1.4446"
"1997-05-02","1.4466"
"1997-05-09","1.4418"
"1997-05-16","1.4327"
"1997-05-23","1.4327"
"1997-05-30","1.43"
"1997-06-06","1.4295"
"1997-06-13","1.4241"
"1997-06-20","1.427"
"1997-06-27","1.4265"
"1997-07-04","1.4327"
"1997-07-11","1.4331"
"1997-07-18","1.4612"
"1997-07-25","1.4735"
"1997-08-01","1.469"
"1997-08-08","1.4775"
"1997-08-15","1.5202"
"1997-08-22","1.503"
"1997-08-29","1.5285"
"1997-09-05","1.5203"
"1997-09-12","1.514"
"1997-09-19","1.519"
"1997-09-26","1.5185"
"1997-10-03","1.5362"
"1997-10-10","1.5295"
"1997-10-17","1.552"
"1997-10-24","1.5818"
"1997-10-31","1.5885"
"1997-11-07","1.573"
"1997-11-14","1.5815"
"1997-11-21","1.5935"
"1997-11-28","1.5917"
"1997-12-05","1.6195"
"1997-12-12","1.644"
"1997-12-19","1.675"
"1997-12-26","1.668"
"1998-01-02","1.692"
"1998-01-09","1.7655"
"1998-01-16","1.7555"
"1998-01-23","1.7665"
"1998-01-27","1.7545"
"1998-02-06","1.665"
"1998-02-13","1.6685"
"1998-02-20","1.638"
"1998-02-27","1.619"
"1998-03-06","1.655"
"1998-03-13","1.624"
"1998-03-20","1.609"
"1998-03-27","1.5943"
"1998-04-03","1.632"
"1998-04-09","1.594"
"1998-04-17","1.607"
"1998-04-24","1.5877"
"1998-04-30","1.5847"
"1998-05-08","1.622"
"1998-05-15","1.648"
"1998-05-22","1.6365"
"1998-05-29","1.6775"
"1998-06-05","1.6873"
"1998-06-12","1.7435"
"1998-06-19","1.673"
"1998-06-26","1.6835"
"1998-07-03","1.6965"
"1998-07-10","1.7263"
"1998-07-17","1.6845"
"1998-07-24","1.7096"
"1998-07-31","1.725"
"1998-08-07","1.743"
"1998-08-14","1.748"
"1998-08-21","1.755"
"1998-08-28","1.7715"
"1998-09-04","1.749"
"1998-09-11","1.732"
"1998-09-18","1.7185"
"1998-09-25","1.714"
"1998-10-02","1.6867"
"1998-10-09","1.6435"
"1998-10-16","1.6183"
"1998-10-23","1.625"
"1998-10-30","1.622"
"1998-11-06","1.6242"
"1998-11-13","1.655"
"1998-11-20","1.6263"
"1998-11-27","1.6513"
"1998-12-04","1.647"
"1998-12-11","1.6465"
"1998-12-18","1.651"
"1998-12-24","1.659"
"1998-12-31","1.6605"
"1999-01-08","1.6757"
"1999-01-15","1.68"
"1999-01-22","1.6742"
"1999-01-29","1.6898"
"1999-02-05","1.687"
"1999-02-12","1.6905"
"1999-02-19","1.7063"
"1999-02-26","1.7245"
"1999-03-05","1.7315"
"1999-03-12","1.7375"
"1999-03-19","1.722"
"1999-03-26","1.729"
"1999-04-01","1.7265"
"1999-04-09","1.732"
"1999-04-16","1.695"
"1999-04-23","1.708"
"1999-04-30","1.7005"
"1999-05-07","1.7015"
"1999-05-14","1.7095"
"1999-05-21","1.7205"
"1999-05-28","1.7275"
"1999-06-04","1.7253"
"1999-06-11","1.7122"
"1999-06-18","1.707"
"1999-06-25","1.704"
"1999-07-02","1.6989"
"1999-07-09","1.7005"
"1999-07-16","1.6988"
"1999-07-23","1.699"
"1999-07-30","1.6876"
"1999-08-06","1.6751"
"1999-08-13","1.672"
"1999-08-20","1.6785"
"1999-08-27","1.6895"
"1999-09-03","1.6865"
"1999-09-10","1.6877"
"1999-09-17","1.6945"
"1999-09-24","1.7105"
"1999-10-01","1.6965"
"1999-10-08","1.6793"
"1999-10-15","1.676"
"1999-10-22","1.6675"
"1999-10-29","1.67"
"1999-11-05","1.6682"
"1999-11-12","1.6703"
"1999-11-19","1.6701"
"1999-11-26","1.6715"
"1999-12-03","1.6867"
"1999-12-10","1.6787"
"1999-12-17","1.6745"
"1999-12-24","1.6697"
"1999-12-31","1.666"
"2000-01-07","1.6635"
"2000-01-14","1.6725"
"2000-01-21","1.674"
"2000-01-28","1.692"
"2000-02-04","1.688"
"2000-02-11","1.694"
"2000-02-18","1.7039"
"2000-02-25","1.7129"
"2000-03-03","1.7203"
"2000-03-10","1.7097"
"2000-03-17","1.7103"
"2000-03-24","1.7125"
"2000-03-31","1.7189"
"2000-04-07","1.7115"
"2000-04-14","1.7118"
"2000-04-20","1.6965"
"2000-04-28","1.7049"
"2000-05-05","1.7195"
"2000-05-12","1.7278"
"2000-05-19","1.7305"
"2000-05-26","1.7325"
"2000-06-02","1.7283"
"2000-06-09","1.7262"
"2000-06-16","1.7243"
"2000-06-23","1.7335"
"2000-06-30","1.7294"
"2000-07-07","1.7365"
"2000-07-14","1.742"
"2000-07-21","1.7463"
"2000-07-28","1.7315"
"2000-08-04","1.7235"
"2000-08-11","1.7145"
"2000-08-18","1.72"
"2000-08-25","1.7215"
"2000-09-01","1.7203"
"2000-09-08","1.7313"
"2000-09-15","1.737"
"2000-09-22","1.7458"
"2000-09-29","1.741"
"2000-10-06","1.7473"
"2000-10-13","1.7525"
"2000-10-20","1.75"
"2000-10-27","1.7554"
"2000-11-03","1.733"
"2000-11-10","1.739"
"2000-11-17","1.7478"
"2000-11-24","1.7579"
"2000-12-01","1.7516"
"2000-12-08","1.7339"
"2000-12-15","1.7368"
"2000-12-22","1.7293"
"2000-12-29","1.7315"
"2001-01-05","1.7355"
"2001-01-12","1.7342"
"2001-01-19","1.7405"
"2001-01-26","1.7437"
"2001-02-02","1.739"
"2001-02-09","1.7459"
"2001-02-16","1.7442"
"2001-02-23","1.7455"
"2001-03-02","1.7461"
"2001-03-09","1.7553"
"2001-03-16","1.7705"
"2001-03-23","1.7828"
"2001-03-30","1.8005"
"2001-04-06","1.8145"
"2001-04-12","1.8088"
"2001-04-20","1.809"
"2001-04-27","1.8195"
"2001-05-04","1.8211"
"2001-05-11","1.8141"
"2001-05-18","1.8065"
"2001-05-25","1.8045"
"2001-06-01","1.8083"
"2001-06-08","1.8101"
"2001-06-15","1.8137"
"2001-06-22","1.8195"
"2001-06-29","1.8207"
"2001-07-06","1.8255"
"2001-07-13","1.8355"
"2001-07-20","1.824"
"2001-07-27","1.8036"
"2001-08-03","1.7782"
"2001-08-10","1.7617"
"2001-08-17","1.7493"
"2001-08-24","1.7521"
"2001-08-31","1.7393"
"2001-09-07","1.751"
"2001-09-14","1.7388"
"2001-09-21","1.7389"
"2001-09-28","1.7651"
"2001-10-05","1.782"
"2001-10-12","1.8183"
"2001-10-19","1.818"
"2001-10-26","1.8257"
"2001-11-02","1.8331"
"2001-11-09","1.8218"
"2001-11-16","1.8308"
"2001-11-23","1.8407"
"2001-11-30","1.8308"
"2001-12-07","1.8306"
"2001-12-14","1.832"
"2001-12-21","1.8426"
"2001-12-28","1.85"
"2002-01-04","1.8467"
"2002-01-11","1.8443"
"2002-01-18","1.8367"
"2002-01-25","1.837"
"2002-02-01","1.838"
"2002-02-08","1.8319"
"2002-02-15","1.8241"
"2002-02-22","1.8325"
"2002-03-01","1.8312"
"2002-03-08","1.8192"
"2002-03-15","1.8232"
"2002-03-22","1.8288"
"2002-03-28","1.8425"
"2002-04-05","1.836"
"2002-04-12","1.838"
"2002-04-19","1.8215"
"2002-04-26","1.8101"
"2002-05-03","1.8092"
"2002-05-10","1.8085"
"2002-05-17","1.7955"
"2002-05-24","1.7995"
"2002-05-31","1.7855"
"2002-06-07","1.7967"
"2002-06-14","1.7865"
"2002-06-21","1.7753"
"2002-06-28","1.7645"
"2002-07-05","1.7695"
"2002-07-12","1.7512"
"2002-07-19","1.7335"
"2002-07-26","1.7527"
"2002-08-02","1.7553"
"2002-08-08","1.7668"
"2002-08-16","1.7484"
"2002-08-23","1.7574"
"2002-08-30","1.7485"
"2002-09-06","1.7445"
"2002-09-13","1.7616"
"2002-09-20","1.7752"
"2002-09-27","1.7781"
"2002-10-04","1.7832"
"2002-10-11","1.7931"
"2002-10-18","1.7879"
"2002-10-25","1.7745"
"2002-11-01","1.7695"
"2002-11-08","1.7617"
"2002-11-15","1.7624"
"2002-11-22","1.7705"
"2002-11-29","1.7627"
"2002-12-05","1.7723"
"2002-12-13","1.7557"
"2002-12-20","1.7434"
"2002-12-27","1.7371"
"2003-01-02","1.7426"
"2003-01-03","1.7453"
"2003-01-06","1.7405"
"2003-01-07","1.7402"
"2003-01-08","1.742"
"2003-01-09","1.7371"
"2003-01-10","1.7385"
"2003-01-13","1.7372"
"2003-01-14","1.7337"
"2003-01-15","1.7339"
"2003-01-16","1.7323"
"2003-01-17","1.7306"
"2003-01-20","1.7341"
"2003-01-21","1.7345"
"2003-01-22","1.7333"
"2003-01-23","1.7343"
"2003-01-24","1.7308"
"2003-01-27","1.7285"
"2003-01-28","1.7309"
"2003-01-29","1.7315"
"2003-01-30","1.7316"
"2003-01-31","1.7377"
"2003-02-04","1.7454"
"2003-02-05","1.7379"
"2003-02-06","1.7428"
"2003-02-07","1.7418"
"2003-02-10","1.7493"
"2003-02-11","1.757"
"2003-02-13","1.754"
"2003-02-14","1.7541"
"2003-02-17","1.7553"
"2003-02-18","1.753"
"2003-02-19","1.7513"
"2003-02-20","1.7483"
"2003-02-21","1.7435"
"2003-02-24","1.7419"
"2003-02-25","1.7377"
"2003-02-26","1.7352"
"2003-02-27","1.7337"
"2003-02-28","1.7377"
"2003-03-03","1.7381"
"2003-03-04","1.7341"
"2003-03-05","1.7321"
"2003-03-06","1.7352"
"2003-03-07","1.7347"
"2003-03-10","1.7348"
"2003-03-11","1.7357"
"2003-03-12","1.7412"
"2003-03-13","1.7491"
"2003-03-14","1.7535"
"2003-03-17","1.7537"
"2003-03-18","1.7626"
"2003-03-19","1.767"
"2003-03-20","1.7688"
"2003-03-21","1.7649"
"2003-03-24","1.7681"
"2003-03-25","1.762"
"2003-03-26","1.7672"
"2003-03-27","1.7698"
"2003-03-28","1.7697"
"2003-03-31","1.7656"
"2003-04-01","1.7664"
"2003-04-02","1.7688"
"2003-04-03","1.7697"
"2003-04-04","1.7776"
"2003-04-07","1.7835"
"2003-04-08","1.7807"
"2003-04-09","1.7829"
"2003-04-10","1.7806"
"2003-04-11","1.7749"
"2003-04-14","1.7819"
"2003-04-15","1.7776"
"2003-04-16","1.7797"
"2003-04-17","1.7688"
"2003-04-21","1.7685"
"2003-04-22","1.7766"
"2003-04-23","1.7765"
"2003-04-24","1.7796"
"2003-04-25","1.7814"
"2003-04-28","1.7829"
"2003-04-29","1.7744"
"2003-04-30","1.7741"
"2003-05-02","1.7701"
"2003-05-05","1.7656"
"2003-05-06","1.7491"
"2003-05-07","1.7419"
"2003-05-08","1.7379"
"2003-05-09","1.738"
"2003-05-12","1.7329"
"2003-05-13","1.7351"
"2003-05-14","1.7348"
"2003-05-16","1.7209"
"2003-05-19","1.7224"
"2003-05-20","1.7298"
"2003-05-21","1.723"
"2003-05-22","1.727"
"2003-05-23","1.7221"
"2003-05-26","1.7198"
"2003-05-27","1.7203"
"2003-05-28","1.7275"
"2003-05-29","1.7348"
"2003-05-30","1.7299"
"2003-06-02","1.734"
"2003-06-03","1.7258"
"2003-06-04","1.7265"
"2003-06-05","1.7245"
"2003-06-06","1.7212"
"2003-06-09","1.73"
"2003-06-10","1.7292"
"2003-06-11","1.7345"
"2003-06-12","1.7382"
"2003-06-13","1.7381"
"2003-06-16","1.7273"
"2003-06-17","1.7279"
"2003-06-18","1.728"
"2003-06-19","1.7327"
"2003-06-20","1.732"
"2003-06-23","1.7349"
"2003-06-24","1.7407"
"2003-06-25","1.7402"
"2003-06-26","1.7427"
"2003-06-27","1.7531"
"2003-06-30","1.7567"
"2003-07-01","1.7589"
"2003-07-02","1.7574"
"2003-07-03","1.7528"
"2003-07-04","1.7513"
"2003-07-07","1.7475"
"2003-07-08","1.756"
"2003-07-09","1.752"
"2003-07-10","1.7561"
"2003-07-11","1.7548"
"2003-07-14","1.7565"
"2003-07-15","1.756"
"2003-07-16","1.762"
"2003-07-17","1.758"
"2003-07-18","1.7618"
"2003-07-21","1.7578"
"2003-07-22","1.7605"
"2003-07-23","1.7572"
"2003-07-24","1.7518"
"2003-07-25","1.748"
"2003-07-28","1.7465"
"2003-07-29","1.7521"
"2003-07-30","1.7561"
"2003-07-31","1.7598"
"2003-08-01","1.7602"
"2003-08-04","1.7605"
"2003-08-05","1.7629"
"2003-08-06","1.7645"
"2003-08-07","1.7618"
"2003-08-08","1.7536"
"2003-08-11","1.7566"
"2003-08-12","1.7534"
"2003-08-13","1.7573"
"2003-08-14","1.7532"
"2003-08-15","1.7488"
"2003-08-18","1.748"
"2003-08-19","1.7506"
"2003-08-20","1.75"
"2003-08-21","1.7402"
"2003-08-22","1.7424"
"2003-08-25","1.7443"
"2003-08-26","1.7487"
"2003-08-27","1.755"
"2003-08-28","1.7532"
"2003-08-29","1.7573"
"2003-09-01","1.7546"
"2003-09-02","1.7538"
"2003-09-03","1.758"
"2003-09-04","1.754"
"2003-09-05","1.7606"
"2003-09-08","1.7597"
"2003-09-09","1.7565"
"2003-09-10","1.7515"
"2003-09-11","1.7485"
"2003-09-12","1.7493"
"2003-09-15","1.7522"
"2003-09-16","1.752"
"2003-09-17","1.7492"
"2003-09-18","1.7483"
"2003-09-19","1.7477"
"2003-09-22","1.7313"
"2003-09-23","1.7305"
"2003-09-24","1.736"
"2003-09-25","1.7331"
"2003-09-26","1.7313"
"2003-09-29","1.7295"
"2003-09-30","1.7285"
"2003-10-01","1.7286"
"2003-10-02","1.7243"
"2003-10-03","1.7255"
"2003-10-06","1.7295"
"2003-10-07","1.7258"
"2003-10-08","1.7213"
"2003-10-09","1.7233"
"2003-10-10","1.7247"
"2003-10-13","1.7181"
"2003-10-14","1.7301"
"2003-10-15","1.7416"
"2003-10-16","1.7393"
"2003-10-17","1.7387"
"2003-10-20","1.7407"
"2003-10-21","1.744"
"2003-10-22","1.7432"
"2003-10-23","1.7335"
"2003-10-27","1.743"
"2003-10-28","1.7451"
"2003-10-29","1.7395"
"2003-10-30","1.734"
"2003-10-31","1.7365"
"2003-11-03","1.7414"
"2003-11-04","1.7445"
"2003-11-05","1.7418"
"2003-11-06","1.7423"
"2003-11-07","1.741"
"2003-11-10","1.7387"
"2003-11-11","1.7343"
"2003-11-12","1.7347"
"2003-11-13","1.7291"
"2003-11-14","1.72"
"2003-11-17","1.7194"
"2003-11-18","1.7217"
"2003-11-19","1.7124"
"2003-11-20","1.7137"
"2003-11-21","1.722"
"2003-11-24","1.724"
"2003-11-26","1.7191"
"2003-11-27","1.7223"
